fgm_home,fga_home,fg3m_home,fg3a_home,ftm_home,fta_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,pts_home,plus_minus_home,fgm_away,fga_away,fg3m_away,fg3a_away,ftm_away,fta_away,oreb_away,dreb_away,reb_away,ast_away,stl_away,blk_away,tov_away,pf_away,pts_away,play_off,season
37,77,10,29,30,35,9,43,52,21,8,3,11,18,114,34,30,84,7,18,13,17,9,32,41,19,4,4,14,24,80,0,32
36,78,5,17,31,40,13,36,49,19,4,8,10,17,108,5,43,94,6,18,11,19,15,30,45,17,7,2,8,28,103,1,19
42,88,3,8,18,21,20,24,44,23,6,4,15,23,105,2,39,85,4,6,21,31,16,23,39,20,11,3,13,19,103,0,6
38,76,5,7,28,35,12,25,37,25,7,3,11,28,109,7,37,74,5,13,23,32,15,23,38,24,5,5,17,30,102,0,14
46,79,5,14,18,32,14,29,43,34,11,9,13,23,115,16,39,85,7,18,14,22,18,25,43,22,5,2,20,26,99,0,9
39,75,3,9,15,21,10,27,37,21,9,3,20,20,96,-5,38,74,6,19,19,26,7,25,32,28,14,4,16,16,101,0,25
31,76,10,27,26,29,9,35,44,24,11,7,15,22,98,18,30,90,2,15,18,23,17,34,51,17,10,3,18,21,80,0,20
38,82,7,23,16,18,10,33,43,24,6,4,17,21,99,2,37,79,10,27,13,19,8,29,37,18,5,2,15,19,97,0,29
37,80,12,32,25,35,16,40,56,19,4,3,18,28,111,5,32,80,6,20,36,42,7,27,34,15,11,4,8,26,106,0,30
35,83,4,18,19,26,7,25,32,21,5,2,11,24,93,-30,42,79,12,22,27,35,9,38,47,32,1,4,9,17,123,0,28
29,92,5,15,11,15,25,31,56,20,7,9,15,16,74,-1,29,71,5,13,12,16,6,27,33,18,6,10,15,17,75,0,19
32,83,6,25,14,20,16,37,53,22,12,4,20,26,84,3,28,74,3,9,22,31,9,29,38,19,10,4,18,22,81,1,13
43,93,12,33,15,23,15,32,47,27,7,2,14,27,113,3,42,93,11,38,15,22,13,35,48,28,3,6,14,25,110,0,36
38,83,2,13,12,17,12,32,44,12,4,6,13,19,90,-5,36,82,7,16,16,21,11,27,38,25,11,7,8,15,95,0,24
37,83,5,22,23,33,13,31,44,23,8,3,10,20,102,9,34,81,3,19,22,31,14,32,46,14,7,3,17,28,93,0,20
35,81,5,22,21,24,9,33,42,23,8,4,14,15,96,-8,40,79,10,27,14,15,6,35,41,23,7,1,15,21,104,0,30
26,72,6,23,28,37,10,36,46,17,2,3,17,18,86,-12,35,82,12,30,16,19,7,31,38,25,9,4,9,26,98,0,31
38,93,6,23,15,19,10,35,45,25,6,6,10,22,97,-6,36,80,14,40,17,25,4,39,43,25,7,9,13,17,103,0,32
36,77,2,5,38,46,20,31,51,25,7,4,21,25,112,14,39,79,5,16,15,25,10,23,33,25,9,4,20,31,98,0,4
39,83,8,19,18,21,13,26,39,23,6,6,10,27,104,-3,35,73,7,15,30,40,12,30,42,23,4,5,13,18,107,0,15
38,93,0,1,22,28,14,34,48,23,6,4,9,26,98,-5,42,83,2,5,17,26,11,41,52,25,5,4,12,30,103,0,2
39,82,5,10,20,26,13,31,44,24,2,5,9,19,103,8,35,77,5,20,20,24,6,30,36,20,4,6,11,20,95,0,30
46,73,11,19,7,8,5,36,41,31,5,8,21,17,110,25,36,86,3,10,10,13,11,20,31,22,11,2,13,14,85,0,25
40,83,12,21,20,31,11,32,43,27,9,4,11,15,112,22,37,84,5,15,11,14,14,34,48,15,8,4,18,24,90,0,9
55,100,14,40,20,28,12,42,54,36,11,8,14,26,144,32,37,85,14,41,24,35,5,26,31,26,11,3,21,23,112,0,33
46,94,7,23,12,13,11,39,50,21,6,4,15,20,111,26,29,82,6,25,21,24,9,31,40,19,9,4,15,16,85,0,34
28,72,9,20,15,27,15,34,49,15,5,6,20,25,80,6,27,68,4,12,16,25,7,29,36,14,6,6,18,26,74,0,14
42,84,10,18,10,16,15,37,52,25,9,13,21,22,104,9,34,88,5,13,22,29,15,27,42,15,11,9,13,20,95,0,20
41,81,7,17,8,10,9,35,44,34,2,4,10,20,97,28,26,80,3,13,14,21,15,25,40,9,6,3,13,17,69,0,11
42,94,14,44,14,19,13,29,42,22,7,4,6,16,112,-1,45,90,11,38,12,15,10,35,45,24,3,3,10,15,113,0,35
39,83,4,9,11,15,14,37,51,24,7,7,17,24,93,3,32,78,4,14,22,29,8,26,34,28,7,9,10,13,90,0,13
50,90,0,1,13,17,8,31,39,34,6,1,11,18,113,10,44,92,1,7,14,16,16,30,46,14,5,5,12,15,103,0,4
42,89,3,8,15,23,15,32,47,27,5,1,18,22,102,-13,42,78,8,26,23,30,4,28,32,25,10,9,7,20,115,0,19
30,72,3,9,35,46,17,22,39,21,13,4,13,18,98,-3,41,74,6,13,13,20,8,25,33,28,7,0,18,29,101,0,7
38,85,10,34,18,27,14,32,46,22,8,4,20,21,104,1,41,88,5,22,16,21,9,33,42,25,12,6,15,22,103,0,32
31,84,7,14,10,16,16,32,48,18,10,6,17,17,79,-4,35,80,3,10,10,24,18,30,48,22,9,9,14,20,83,0,16
45,85,10,18,15,24,12,29,41,29,6,2,16,25,115,8,38,77,7,20,24,30,8,27,35,15,9,8,14,26,107,0,23
40,86,0,3,29,38,13,36,49,22,11,6,19,27,109,21,33,89,2,4,20,25,16,31,47,15,7,6,19,29,88,0,2
40,91,8,23,25,32,15,38,53,27,5,4,18,24,113,-1,43,93,6,18,22,29,8,35,43,23,10,9,8,29,114,1,18
46,84,4,11,12,16,16,32,48,29,9,2,24,17,108,-7,45,92,11,24,14,18,16,22,38,22,20,8,17,23,115,0,9
30,81,6,22,23,33,15,31,46,14,6,6,24,22,89,-23,39,82,10,31,24,29,8,35,43,21,12,5,16,25,112,0,28
40,85,13,21,10,12,8,34,42,29,4,8,17,25,103,2,39,87,5,19,18,28,13,31,44,16,10,10,11,17,101,0,20
35,72,4,9,15,17,8,28,36,23,7,13,17,19,89,14,30,76,2,6,13,19,10,27,37,20,5,3,19,18,75,0,17
46,106,2,7,15,21,22,24,46,34,10,5,9,23,109,-7,45,81,0,1,26,34,10,38,48,30,7,7,19,20,116,0,1
46,97,2,6,13,24,12,41,53,32,6,7,14,21,107,6,41,106,1,10,18,21,20,36,56,18,6,6,10,21,101,0,1
48,84,15,28,22,30,6,27,33,25,6,2,12,22,133,6,48,87,10,34,21,27,9,31,40,22,6,4,13,22,127,0,34
42,92,2,13,7,9,17,26,43,22,6,4,13,27,93,-9,36,74,0,3,30,39,13,32,45,25,8,7,10,15,102,0,7
38,74,7,17,13,17,2,29,31,20,8,3,14,20,96,-2,41,83,5,14,11,20,9,29,38,26,8,5,12,15,98,0,18
30,65,4,13,27,37,10,24,34,23,6,3,16,24,91,14,28,64,4,16,17,26,11,26,37,13,7,2,22,34,77,0,10
35,82,9,25,27,37,14,30,44,19,4,6,8,19,106,8,38,85,7,18,15,20,14,25,39,19,2,1,11,31,98,0,23
31,66,6,14,17,22,2,35,37,21,4,7,18,32,85,7,21,71,1,7,35,43,9,29,38,13,11,2,12,24,78,0,13
32,72,6,16,16,24,7,35,42,25,3,5,20,24,86,-13,38,87,1,4,22,32,13,30,43,29,15,2,8,21,99,0,9
41,82,5,17,13,13,8,26,34,29,11,9,20,29,100,-4,39,79,2,11,24,38,11,28,39,19,12,3,17,14,104,0,24
48,96,15,30,11,17,11,42,53,29,1,7,17,20,122,-3,44,101,13,32,24,29,12,36,48,22,8,3,6,19,125,0,35
39,76,5,17,31,38,16,27,43,27,6,7,18,35,114,-7,42,90,12,24,25,37,21,21,42,28,6,3,13,31,121,0,10
52,95,1,7,18,26,16,36,52,39,17,9,13,18,123,42,33,82,0,4,15,20,11,27,38,21,9,8,20,20,81,0,6
49,89,5,13,17,22,14,31,45,41,14,7,14,14,120,25,42,90,5,9,6,10,9,26,35,30,7,0,17,16,95,0,7
31,79,2,11,19,24,16,28,44,17,8,1,19,18,83,-19,41,81,5,16,15,22,14,32,46,19,13,6,15,19,102,0,11
35,82,4,10,11,22,13,27,40,24,6,8,14,25,85,-21,38,80,7,12,23,35,19,30,49,25,10,6,14,17,106,0,18
51,99,2,4,20,24,9,32,41,32,7,4,8,30,124,2,45,100,3,10,29,36,17,31,48,28,6,3,15,20,122,0,8
41,92,7,25,24,40,23,35,58,23,12,8,16,20,113,17,38,89,5,21,15,23,13,31,44,17,12,2,19,28,96,0,28
46,90,0,4,36,41,16,26,42,27,6,4,13,25,128,2,47,93,6,12,26,37,20,24,44,19,9,4,15,31,126,0,3
44,96,0,5,27,36,19,32,51,18,15,1,12,32,115,13,37,77,0,2,28,39,9,33,42,19,4,3,25,27,102,0,1
37,85,7,18,13,20,14,32,46,19,15,8,17,15,94,23,28,75,1,9,14,18,10,32,42,10,13,3,25,17,71,0,11
31,86,5,18,35,45,15,27,42,15,6,4,7,30,102,-9,38,80,4,12,31,39,14,39,53,23,6,6,17,31,111,0,9
35,88,2,14,24,32,15,27,42,20,6,2,15,29,96,-21,40,85,11,23,26,31,18,35,53,24,9,5,20,25,117,0,10
43,83,19,41,15,17,14,36,50,28,4,8,13,19,120,24,34,86,13,37,15,24,18,20,38,22,8,2,10,18,96,0,36
33,64,12,25,29,37,7,38,45,19,11,5,19,21,107,15,34,81,9,20,15,25,12,25,37,22,13,1,15,25,92,0,16
39,80,8,20,21,32,14,21,35,24,7,2,11,22,107,4,41,79,6,18,15,23,9,27,36,27,7,4,8,25,103,0,9
31,79,11,28,19,28,13,21,34,21,9,1,12,17,92,-20,44,78,7,13,17,22,11,33,44,35,8,3,15,21,112,0,10
40,79,5,11,31,34,15,30,45,23,12,5,17,20,116,17,39,86,7,14,14,21,14,22,36,20,6,5,19,26,99,0,23
39,94,6,17,31,32,15,32,47,18,8,3,9,16,115,6,40,82,10,26,19,22,6,32,38,16,4,9,14,23,109,1,17
44,84,4,8,21,28,10,35,45,29,10,14,16,17,113,7,44,103,7,18,11,19,23,32,55,26,9,3,12,31,106,0,14
33,78,6,17,28,32,18,27,45,18,9,4,14,21,100,5,40,80,4,10,11,22,14,27,41,24,5,10,12,24,95,0,10
48,96,10,27,26,30,11,47,58,37,10,7,11,24,132,27,38,90,14,38,15,23,6,32,38,20,5,4,15,27,105,0,33
25,82,5,16,25,29,19,26,45,21,6,4,13,18,80,-13,35,72,5,10,18,24,10,32,42,24,3,4,14,23,93,0,15
49,96,0,0,26,33,15,32,47,22,6,6,15,28,124,-3,49,101,2,4,27,33,17,33,50,25,8,7,19,29,127,0,0
32,76,7,22,16,19,12,22,34,22,5,5,14,22,87,4,30,68,8,23,15,23,13,25,38,16,6,5,18,22,83,0,11
37,79,6,18,15,19,11,35,46,19,10,4,13,18,95,26,27,74,2,9,13,23,12,26,38,15,8,5,18,17,69,1,22
45,84,10,18,9,13,8,35,43,30,6,3,15,21,109,22,34,84,8,14,11,12,10,29,39,17,5,4,17,12,87,0,19
37,82,6,10,13,16,10,30,40,30,11,6,18,14,93,5,35,80,6,21,12,17,16,33,49,21,13,8,23,17,88,0,17
35,73,9,20,20,29,6,34,40,16,4,1,13,15,99,4,37,82,14,36,7,11,5,28,33,17,4,3,10,20,95,0,31
31,68,8,14,14,20,10,35,45,16,6,3,20,23,84,-2,37,92,4,17,8,15,18,24,42,15,11,9,12,16,86,0,18
49,121,5,14,17,23,28,34,62,25,11,9,14,25,120,3,43,89,1,4,30,38,10,39,49,28,9,6,20,24,117,0,5
35,79,6,21,30,36,8,38,46,16,9,4,17,17,106,1,38,95,12,41,17,20,11,33,44,19,9,0,12,27,105,0,31
29,71,5,14,32,40,16,26,42,13,11,10,17,18,95,8,33,76,7,19,14,19,13,24,37,24,5,3,18,29,87,0,23
41,79,7,15,25,31,8,40,48,21,6,8,13,14,114,29,37,86,2,14,9,13,8,29,37,20,6,8,13,20,85,0,29
40,79,8,12,13,19,8,27,35,22,6,4,15,21,101,-18,46,85,11,25,16,19,9,32,41,28,10,3,12,20,119,0,21
29,79,6,22,18,29,18,23,41,15,8,4,14,18,82,-11,38,73,5,10,12,19,13,28,41,22,4,5,14,23,93,1,22
35,80,7,24,20,26,10,33,43,17,5,1,9,27,97,-1,36,79,3,16,23,31,8,33,41,20,4,2,8,20,98,0,20
38,81,7,18,17,21,10,32,42,25,5,1,13,25,100,-11,39,81,11,25,22,28,8,31,39,27,8,3,9,17,111,0,21
29,83,5,9,29,35,21,29,50,20,8,4,16,22,92,-16,45,91,0,1,18,20,12,34,46,30,4,8,11,25,108,0,2
40,81,7,16,20,23,13,30,43,27,11,8,14,23,107,9,36,87,3,17,23,30,18,25,43,21,9,6,17,19,98,0,19
31,76,5,11,18,27,10,35,45,21,4,6,11,18,85,7,29,83,3,17,17,17,12,35,47,19,8,2,11,24,78,0,12
36,84,5,21,18,26,8,34,42,16,10,7,10,18,95,-2,36,83,6,20,19,25,8,37,45,17,6,6,11,23,97,0,31
36,82,7,15,5,7,12,31,43,26,7,5,18,26,84,-5,30,69,5,14,24,34,12,31,43,22,8,5,19,13,89,0,13
40,85,2,7,37,49,23,23,46,18,9,11,25,31,119,8,37,83,2,6,35,41,13,18,31,19,10,8,23,40,111,0,2
35,78,1,4,21,30,15,21,36,25,8,6,17,15,92,-26,53,92,0,5,12,16,13,29,42,34,9,8,9,19,118,0,7
49,88,16,34,14,21,6,37,43,28,7,4,14,18,128,-5,48,97,19,45,18,23,12,31,43,25,7,0,10,19,133,0,33
34,84,3,10,15,21,14,27,41,26,6,8,14,22,86,-4,36,75,5,11,13,19,7,33,40,24,7,7,16,27,90,0,14
47,90,13,28,26,34,14,27,41,30,11,6,13,25,133,7,45,83,6,18,30,36,9,31,40,28,10,4,21,25,126,0,29
34,84,4,5,23,31,17,37,54,22,4,12,11,16,95,18,32,85,2,7,11,22,16,26,42,18,5,6,11,22,77,0,17
35,91,10,31,24,31,18,34,52,21,2,9,14,25,104,-3,34,84,11,30,28,33,14,33,47,17,8,2,14,29,107,0,28
31,72,5,11,9,14,9,31,40,16,6,4,24,24,76,-10,31,69,1,10,23,29,3,34,37,21,20,3,12,16,86,0,24
40,109,12,48,30,32,17,32,49,28,13,6,4,15,122,9,44,88,10,24,15,21,11,45,56,25,4,9,21,25,113,0,36
46,86,15,41,23,36,12,36,48,32,7,4,21,26,130,-3,46,93,10,31,31,39,10,26,36,22,12,2,12,29,133,0,34
33,74,8,12,23,31,7,34,41,25,4,3,15,23,97,6,36,90,4,19,15,24,16,33,49,18,6,5,11,28,91,0,16
48,93,10,26,15,17,11,34,45,24,3,4,15,23,121,-6,50,101,12,29,15,19,11,33,44,30,9,2,8,19,127,0,18
34,77,2,16,18,25,5,27,32,20,8,4,12,15,88,-7,41,81,4,14,9,12,11,31,42,23,6,5,15,17,95,0,24
42,97,2,6,18,25,25,21,46,24,9,7,20,34,104,-8,39,78,2,5,32,36,11,23,34,23,11,6,19,20,112,0,3
36,83,3,11,14,19,9,26,35,14,8,2,6,15,89,-11,37,70,10,18,16,22,8,37,45,24,2,5,14,17,100,0,25
46,95,12,30,22,31,9,38,47,28,10,4,14,22,126,11,44,98,10,28,17,26,11,37,48,25,8,3,12,25,115,0,31
35,80,7,20,15,21,14,34,48,23,3,3,16,21,92,-2,32,77,8,23,22,28,10,29,39,23,12,6,10,19,94,0,31
43,92,7,23,12,16,14,35,49,26,7,4,21,20,105,-16,42,93,15,36,22,28,12,32,44,33,15,6,12,15,121,0,33
44,88,11,36,11,16,14,36,50,22,10,5,16,11,110,11,42,90,5,18,10,10,8,29,37,25,10,4,13,13,99,0,35
31,72,5,14,17,26,14,25,39,13,4,2,17,28,84,-4,32,75,3,12,21,29,11,22,33,18,5,6,8,20,88,0,11
39,90,8,18,16,20,12,32,44,26,5,3,19,27,102,-3,35,79,4,18,31,35,6,36,42,20,11,2,14,17,105,0,18
48,89,11,32,19,24,9,35,44,28,11,6,17,16,126,12,44,92,16,39,10,14,10,34,44,25,9,4,22,22,114,0,34
44,78,7,19,5,13,6,28,34,27,9,3,13,27,100,7,33,77,3,16,24,31,13,29,42,10,4,4,15,18,93,1,11
41,78,8,15,16,20,14,26,40,24,5,5,16,15,106,19,34,74,3,14,16,21,12,20,32,18,10,6,14,22,87,0,23
43,95,5,8,21,25,17,33,50,24,7,7,13,17,112,5,44,95,4,12,15,18,14,26,40,25,5,10,13,21,107,0,6
42,85,8,24,11,15,9,30,39,28,9,4,10,23,103,6,34,87,12,37,17,26,16,33,49,20,3,5,12,16,97,0,32
34,84,1,12,10,12,13,27,40,24,7,6,10,21,79,-6,30,73,7,15,18,23,11,34,45,22,2,6,14,18,85,0,11
39,88,2,9,26,36,12,27,39,24,5,3,9,21,106,-6,44,86,0,1,24,34,14,35,49,26,7,9,13,28,112,0,6
40,98,6,26,11,21,23,35,58,27,5,10,13,28,97,-3,38,92,5,19,19,25,18,34,52,25,7,2,10,24,100,0,11
42,83,9,23,14,19,9,39,48,31,9,7,12,21,107,16,34,86,4,11,19,28,16,33,49,20,3,2,14,16,91,0,24
32,88,4,26,24,30,10,41,51,17,7,4,19,21,92,-26,46,95,11,33,15,18,5,40,45,28,11,5,11,20,118,1,32
47,90,12,27,12,15,8,32,40,29,6,6,11,22,118,27,30,80,7,22,24,30,11,31,42,19,6,4,13,18,91,0,32
38,95,3,6,29,38,24,26,50,23,9,2,13,25,108,-12,45,80,2,4,28,33,9,30,39,22,7,6,16,24,120,0,0
36,84,3,13,14,22,11,41,52,19,8,7,15,16,89,-7,37,85,8,23,14,21,11,35,46,20,10,2,15,14,96,0,28
36,81,6,14,31,32,14,30,44,23,5,2,14,25,109,17,34,83,1,8,23,31,13,25,38,21,6,4,11,22,92,0,12
43,101,14,35,23,32,21,34,55,23,13,2,28,29,123,5,45,96,6,19,22,34,16,32,48,21,18,7,26,30,118,0,25
46,75,0,0,32,40,10,30,40,30,8,6,21,21,124,5,50,95,1,5,18,21,12,20,32,33,12,3,14,30,119,0,0
40,98,2,7,25,32,19,19,38,20,8,6,9,21,107,3,43,85,1,4,17,19,12,36,48,22,4,12,19,28,104,1,1
49,95,3,6,22,32,20,28,48,32,12,7,17,28,123,27,35,85,0,0,26,33,23,26,49,20,8,5,23,27,96,0,1
41,78,8,15,10,17,11,21,32,20,11,2,12,22,100,4,33,72,9,17,21,27,12,26,38,19,5,4,17,20,96,0,21
41,91,2,10,14,19,15,34,49,24,6,5,18,30,98,-5,38,84,3,13,24,39,16,33,49,18,6,4,17,19,103,0,7
29,71,3,11,21,33,9,32,41,21,6,7,20,29,82,-10,33,79,1,4,25,38,14,31,45,18,12,5,14,28,92,0,15
26,68,2,15,15,21,9,27,36,11,11,4,21,20,69,-20,31,76,11,22,16,22,16,29,45,19,11,4,18,20,89,0,22
31,74,7,21,22,37,7,34,41,17,4,10,19,21,91,-8,38,91,8,23,15,20,10,29,39,15,8,2,8,28,99,1,23
40,92,2,10,16,22,20,29,49,18,9,3,21,30,98,-9,41,76,0,9,25,39,11,29,40,21,12,7,19,22,107,0,9
40,89,6,14,25,35,14,34,48,23,14,5,9,28,111,26,31,79,3,15,20,33,14,32,46,18,5,4,21,26,85,0,17
40,91,3,6,15,17,18,29,47,23,8,2,23,26,98,-11,42,86,0,2,25,32,10,27,37,27,12,7,12,15,109,0,3
46,83,2,4,24,32,7,26,33,33,8,5,11,31,118,8,42,79,0,4,26,34,10,30,40,27,4,4,13,23,110,0,1
35,71,6,15,21,27,5,34,39,25,9,6,17,25,97,10,32,78,5,18,18,28,5,29,34,21,11,5,13,26,87,0,22
46,93,9,25,7,12,16,32,48,32,10,5,17,15,108,3,43,89,7,27,12,17,12,28,40,26,12,6,17,12,105,0,21
43,88,0,0,35,42,19,33,52,26,13,6,22,21,121,10,43,97,1,8,24,29,14,25,39,27,15,3,17,28,111,0,1
42,86,7,24,13,23,11,39,50,25,8,11,18,23,104,8,32,86,10,23,22,27,10,34,44,23,14,4,17,22,96,0,33
34,79,3,16,16,20,14,31,45,26,5,7,17,23,87,-9,36,73,2,11,22,25,5,29,34,24,10,2,12,20,96,0,9
39,87,12,28,23,29,16,27,43,21,8,2,15,20,113,10,38,78,10,22,17,27,10,29,39,22,10,5,23,26,103,0,22
36,78,4,14,35,47,13,32,45,12,9,3,16,20,111,4,39,87,9,29,20,34,10,29,39,9,10,6,12,29,107,0,30
39,80,7,21,5,7,8,25,33,21,6,2,9,14,90,-16,44,77,8,17,10,14,6,30,36,26,8,3,10,12,106,0,21
32,68,3,10,29,43,9,36,45,19,4,4,14,24,96,15,35,84,2,12,9,9,6,25,31,11,4,3,11,31,81,0,13
48,93,2,4,10,11,16,21,37,36,11,7,15,21,108,16,36,80,2,4,18,20,16,25,41,19,8,5,21,18,92,0,1
36,78,3,10,12,15,11,31,42,21,6,3,15,26,87,-5,32,72,3,8,25,36,10,29,39,23,10,6,12,20,92,0,16
38,88,4,24,12,19,17,23,40,24,9,8,12,22,92,-10,36,71,8,17,22,27,9,31,40,21,9,7,16,23,102,0,11
37,85,4,13,17,24,17,24,41,21,9,5,18,22,95,-6,34,70,7,15,26,28,6,24,30,23,10,4,15,18,101,0,16
42,90,8,27,8,12,10,36,46,20,5,2,9,13,100,10,35,90,12,33,8,9,12,36,48,26,3,3,11,15,90,0,33
40,79,3,13,16,21,11,34,45,26,5,6,18,19,99,11,36,99,0,8,16,20,25,23,48,16,10,1,11,21,88,0,8
47,90,9,22,14,18,14,27,41,25,8,6,16,23,117,3,44,83,10,19,16,28,9,27,36,26,8,4,17,17,114,0,30
41,71,10,17,29,32,4,31,35,29,17,10,19,17,121,30,37,84,7,11,10,16,14,25,39,21,8,3,26,25,91,0,17
38,74,7,19,22,34,11,39,50,28,4,4,18,23,105,2,33,80,15,25,22,24,4,27,31,21,7,3,7,24,103,0,17
32,83,9,38,8,11,6,37,43,24,6,9,17,23,81,-5,28,85,12,40,18,22,15,36,51,16,8,6,15,16,86,0,35
34,65,7,20,22,30,4,22,26,23,7,2,15,19,97,-2,38,77,12,21,11,22,12,22,34,26,8,3,14,21,99,0,11
40,91,6,15,18,25,12,28,40,27,7,3,13,28,104,-6,38,77,5,14,29,41,9,34,43,29,7,3,17,27,110,0,22
44,100,13,46,16,20,7,43,50,35,13,4,20,20,117,-2,47,113,15,35,10,19,18,42,60,28,10,5,18,21,119,0,32
45,90,6,12,20,27,19,32,51,30,11,13,9,21,116,29,34,85,5,19,14,18,12,23,35,22,5,8,16,21,87,0,14
31,74,7,22,25,30,5,29,34,22,9,2,16,22,94,-9,39,75,8,18,17,23,3,32,35,25,13,2,16,25,103,0,22
36,71,6,20,25,29,4,34,38,15,6,11,12,22,103,5,34,78,10,24,20,28,4,27,31,14,8,2,10,19,98,0,25
37,78,5,18,18,23,9,33,42,20,5,3,16,22,97,-16,45,86,13,29,10,16,7,30,37,27,6,5,10,15,113,0,29
38,80,4,11,26,36,11,31,42,19,8,6,6,21,106,13,38,81,5,8,12,16,8,31,39,17,4,4,15,24,93,0,17
46,94,4,10,7,9,15,28,43,31,12,5,14,16,103,2,42,77,4,9,13,17,8,27,35,30,10,8,17,10,101,0,8
45,97,1,1,34,41,14,24,38,25,11,5,12,25,125,3,50,101,1,7,21,31,18,39,57,28,7,7,22,33,122,0,0
45,85,0,0,27,34,15,28,43,31,11,9,18,24,117,4,44,86,2,2,23,31,14,23,37,27,7,2,16,24,113,0,0
45,92,0,1,10,11,15,27,42,30,5,6,12,26,100,3,37,80,2,7,21,28,11,25,36,25,7,9,14,18,97,0,7
36,83,5,26,15,20,12,31,43,23,6,2,12,22,92,-5,37,72,3,12,20,23,3,31,34,23,7,5,11,19,97,0,22
35,82,6,14,24,36,14,30,44,28,5,4,15,29,100,-1,37,81,3,15,24,30,12,34,46,22,6,8,15,32,101,0,14
40,78,0,1,31,46,13,21,34,16,10,5,17,33,111,2,39,90,0,3,31,37,19,28,47,10,5,5,18,31,109,0,0
35,83,1,1,35,43,15,17,32,23,10,7,14,24,106,-1,42,78,0,2,23,30,11,32,43,29,8,8,20,33,107,0,4
46,86,4,10,19,28,16,22,38,30,11,7,10,21,115,15,38,77,2,10,22,32,13,23,36,17,5,1,16,23,100,0,8
22,65,2,11,29,38,16,36,52,13,6,7,18,16,75,8,28,75,1,9,10,18,11,29,40,10,12,2,14,23,67,0,9
49,100,3,6,22,22,16,44,60,27,10,10,15,24,123,28,36,87,0,1,23,35,13,29,42,26,4,6,17,17,95,0,5
32,77,3,11,22,31,14,40,54,21,9,5,19,18,89,11,30,79,2,10,16,23,7,28,35,16,10,6,15,26,78,0,18
38,94,4,13,31,39,18,30,48,25,9,4,19,31,111,-2,40,85,3,10,30,46,15,34,49,19,10,6,18,26,113,0,7
38,83,4,10,11,19,19,26,45,28,8,3,16,20,91,7,31,79,3,8,19,24,17,28,45,12,12,4,16,20,84,0,9
33,79,0,5,21,33,13,23,36,26,3,7,27,24,87,-31,46,82,0,3,26,32,8,32,40,29,12,5,17,27,118,0,1
48,91,1,1,19,24,16,26,42,25,13,15,16,17,116,16,41,93,2,6,16,18,23,26,49,20,11,6,23,18,100,0,2
42,92,2,12,16,24,15,34,49,17,10,4,17,21,102,-9,42,91,10,26,17,20,13,31,44,23,11,6,19,25,111,0,14
46,92,1,6,26,34,10,30,40,29,13,3,12,19,119,7,50,97,1,6,11,21,15,27,42,34,8,5,17,25,112,0,3
35,71,8,14,15,23,10,35,45,21,3,0,18,22,93,3,32,83,7,16,19,24,11,24,35,21,11,5,6,20,90,0,23
37,86,11,35,22,26,16,36,52,24,7,7,15,19,107,16,28,79,17,46,18,24,9,26,35,14,9,4,16,23,91,1,33
43,81,12,33,20,30,8,39,47,29,6,5,13,21,118,9,36,86,10,31,27,33,10,30,40,15,7,3,11,25,109,0,31
34,93,4,18,19,25,18,37,55,19,7,4,12,18,91,-3,36,84,8,27,14,19,12,35,47,20,8,6,15,22,94,1,29
42,86,4,9,24,36,11,23,34,18,9,9,14,33,112,-2,44,97,0,2,26,38,24,31,55,24,5,4,19,29,114,0,5
35,84,6,14,26,35,19,30,49,29,12,6,12,23,102,15,30,66,4,11,23,30,2,25,27,17,7,7,17,26,87,0,13
45,91,11,20,11,16,8,40,48,27,6,5,7,19,112,13,36,86,8,25,19,24,9,34,43,20,4,10,9,17,99,1,17
38,86,4,17,20,25,8,37,45,23,8,3,13,22,100,2,33,82,8,26,24,31,6,36,42,23,5,5,13,24,98,0,21
48,87,7,15,9,10,12,33,45,24,4,5,12,22,112,17,36,74,9,15,14,23,5,21,26,18,6,1,10,16,95,0,16
40,89,4,10,20,27,14,30,44,25,9,16,14,21,104,8,35,78,2,6,24,30,10,34,44,20,9,7,19,25,96,0,5
42,86,1,4,15,22,12,20,32,19,13,3,15,22,100,-3,37,65,0,1,29,35,8,33,41,26,6,7,26,20,103,0,5
43,83,0,0,26,31,6,40,46,32,7,3,13,23,112,20,35,97,1,4,21,29,22,35,57,23,9,2,16,26,92,0,0
33,82,5,16,15,19,12,24,36,25,4,7,10,25,86,-6,35,73,3,10,19,25,12,35,47,20,3,6,15,22,92,0,25
34,79,3,9,36,47,12,27,39,20,15,3,23,25,107,2,39,86,5,15,22,30,15,27,42,22,11,8,24,39,105,0,20
34,76,6,19,23,28,12,31,43,23,6,4,12,28,97,-5,31,76,10,18,30,39,13,27,40,16,4,7,12,20,102,0,23
37,74,4,13,16,20,15,33,48,21,6,2,20,23,94,9,34,84,4,18,13,18,14,22,36,15,11,4,11,19,85,0,26
35,68,1,6,32,39,8,40,48,29,8,9,14,23,103,32,28,85,1,4,14,20,18,22,40,15,6,5,17,28,71,0,7
39,85,0,4,39,45,11,34,45,23,14,7,20,27,117,6,43,89,1,9,24,31,10,28,38,15,12,6,18,33,111,0,7
44,83,7,9,24,36,12,35,47,29,8,6,14,20,119,11,44,94,1,9,19,25,15,28,43,27,6,6,12,28,108,0,5
